,Grade,Video Uploads,Subscribers,Video views
4344,B+ ,3118,1587627,1001145641
4345,B+ ,11,300002,11215273
4346,B+ ,83,172781,80676715
4347,B+ ,154,246795,54490730
4348,B+ ,569,1204938,258592184
4349,B+ ,513,3877580,633318109
4350,B+ ,6528,454522,74167732
4351,B+ ,355,449720,201130465
4352,B+ ,110,1220376,725475997
4353,B+ ,1044,3037987,1564553335
4354,B+ ,492,85773,181721647
4355,B+ ,104,411851,251409125
4356,B+ ,3077,996142,824707252
4357,B+ ,65,2071956,508266770
4358,B+ ,322,389727,216943304
4359,B+ ,592,90937,47520024
4360,B+ ,289,1113649,322758374
4361,B+ ,7,160691,53907404
4362,B+ ,169,37205,19948476
4363,B+ ,1358,213735,178216897
4364,B+ ,269,591761,174499518
4365,B+ ,452,2720496,930703534
4366,B+ ,2088,833466,319125136
4367,B+ ,12,570694,57949343
4368,B+ ,65,2353752,1223199008
4369,B+ ,552,1353313,105899909
4370,B+ ,101,529228,182326632
4371,B+ ,5798,1275042,554763568
4372,B+ ,167,1241717,160772863
4373,B+ ,117,107984,24229250
4374,B+ ,449,1843864,1645507223
4375,B+ ,11,1038932,267177101
4376,B+ ,34,564435,152373821
4378,B+ ,487,149627,190623469
4379,B+ ,104,1771858,233842849
4380,B+ ,20,439950,96329712
4381,B+ ,235,314383,213794271
4382,B+ ,778,1008997,389129341
4383,B+ ,281,481440,158968402
4384,B+ ,237,2359443,636059688
4385,B+ ,210,3214966,937746486
4386,B+ ,5772,623657,164605890
4387,B+ ,2087,472618,588597918
4388,B+ ,127,211307,105751574
4389,B+ ,264,185278,97745560
4390,B+ ,1109,643899,760229916
4391,B+ ,2321,285459,131193046
4392,B+ ,116,2933547,262239661
4393,B+ ,1596,836973,576357430
4394,B+ ,194,112344,60635282
4395,B+ ,64,36269,13891145
4396,B+ ,102,837164,202480389
4397,B+ ,221,922554,306245397
4398,B+ ,97,133598,29113560
4399,B+ ,84,100720,39703191
4400,B+ ,302,1361298,796856932
4401,B+ ,194,135532,57859774
4402,B+ ,2708,806217,654481488
4403,B+ ,34,243103,65597110
4404,B+ ,33,1806734,375224093
4405,B+ ,917,1121695,443592524
4406,B+ ,589,670509,477313404
4407,B+ ,1164,796234,192988013
4408,B+ ,431,222445,375440442
4409,B+ ,182,1297856,391537498
4410,B+ ,465,969585,526972494
4411,B+ ,42373,1381892,546531799
4412,B+ ,1353,1526773,243269589
4414,B+ ,144,1084471,316419514
4415,B+ ,805,811217,189625826
4416,B+ ,70,1777878,446604020
4417,B+ ,38,128195,30618973
4418,B+ ,101,1667695,447120859
4419,B+ ,84,934181,323924630
4420,B+ ,170,811472,448850524
4421,B+ ,196,3291030,2153959075
4422,B+ ,1197,962469,311764901
4423,B+ ,38,185392,91919600
4424,B+ ,10,82067,46823120
4425,B+ ,1081,3182436,777921054
4426,B+ ,1238,1469169,349431711
4427,B+ ,141,2021134,629032106
4428,B+ ,38,407531,47752610
4429,B+ ,3952,440463,99698526
4430,B+ ,238,2145019,845116969
4431,B+ ,111,1146565,504985255
4433,B+ ,120,1096770,305134574
4434,B+ ,274,1519133,95950604
4435,B+ ,900,1051645,271288378
4436,B+ ,852,1568161,624692978
4437,B+ ,379,237216,37254942
4438,B+ ,281,791518,402096123
4439,B+ ,783,1386510,395519732
4440,B+ ,121,4080,34998429
4441,B+ ,122,930528,214902917
4443,B+ ,124,11587,80572925
4445,B+ ,240,257950,89836163
4446,B+ ,114,1072946,437781655
4448,B+ ,8097,269883,580950038
4449,B+ ,238,521190,159312670
4450,B+ ,313,550408,107620134
4451,B+ ,1530,308635,200148956
4452,B+ ,2237,1400387,763555026
4453,B+ ,333,342577,87507827
4454,B+ ,751,357867,153608750
4455,B+ ,37,578497,304388453
4457,B+ ,602,1901575,556385699
4458,B+ ,277,346863,240794543
4459,B+ ,254,238850,61723603
4460,B+ ,33,3021803,2632456864
4461,B+ ,157,392723,108162866
4462,B+ ,259,724528,225715840
4463,B+ ,143,2136088,371155026
4465,B+ ,3935,2343473,539613126
4466,B+ ,81,1531177,297290037
4467,B+ ,21,124429,70073364
4468,B+ ,1570,107968,247195957
4469,B+ ,246,347532,109491745
4470,B+ ,14407,628138,309081115
4471,B+ ,1437,760746,368906972
4472,B+ ,153,319636,106640797
4473,B+ ,1036,342635,382791328
4474,B+ ,1,15325,14842098
4475,B+ ,148,486167,91019865
4476,B+ ,782,487762,251692655
4477,B+ ,182,1097216,406134202
4478,B+ ,3,58445,46311017
4479,B+ ,99,3186761,1147216205
4480,B+ ,2114,938377,552418714
4481,B+ ,323,313843,115123728
4482,B+ ,502,174840,66890590
4483,B+ ,1769,1924648,392865365
4484,B+ ,129,251971,16977496
4485,B+ ,352,3159213,188789056
4486,B+ ,41,236921,25309856
4487,B+ ,5,387640,12105031
4489,B+ ,536,1747889,800260674
4490,B+ ,658,844064,203849887
4491,B+ ,750,821782,145926053
4492,B+ ,96996,612068,529640372
4493,B+ ,559,1711413,144994531
4494,B+ ,242,382170,348627425
4495,B+ ,556,174464,206128851
4496,B+ ,221,967424,128793554
4497,B+ ,1809,192386,122441827
4499,B+ ,88,896058,143644455
4500,B+ ,291,885038,201859935
4501,B+ ,113,1061118,163742781
4502,B+ ,307,504299,447030369
4504,B+ ,314,518162,246512271
4505,B+ ,700,441833,165912717
4506,B+ ,406,916973,444364482
4507,B+ ,5486,2147573,1566419300
4508,B+ ,56,3560074,453201535
4509,B+ ,56420,766414,853996269
4510,B+ ,84,2179850,727144814
4511,B+ ,1214,204442,100226391
4512,B+ ,147,4716736,432327452
4513,B+ ,1675,522717,352699376
4514,B+ ,847,1759189,413589622
4515,B+ ,54,930141,412052134
4516,B+ ,467,235452,195157317
4517,B+ ,2405,1246052,383377417
4518,B+ ,478,2821109,598390543
4519,B+ ,258,1768418,383723672
4520,B+ ,1498,1855653,396577745
4522,B+ ,111,719656,404123531
4523,B+ ,1508,628032,1093021721
4524,B+ ,2900,1337000,339315498
4525,B+ ,1623,448155,443151356
4526,B+ ,877,681834,448044630
4527,B+ ,93,2457940,1458247020
4528,B+ ,85,1436586,1463346223
4529,B+ ,2590,904661,298643928
4530,B+ ,735,364935,162871197
4531,B+ ,600,4883397,504819925
4532,B+ ,22803,1273799,1151618614
4533,B+ ,41,7143,60464557
4536,B+ ,243,1371476,544585257
4537,B+ ,1186,688440,375611557
4538,B+ ,1255,969178,253863033
4539,B+ ,1691,5995106,1214105642
4540,B+ ,13367,352017,625078392
4541,B+ ,39,40373,15648648
4542,B+ ,752,4681974,592937491
4543,B+ ,222,963290,234387744
4544,B+ ,100,1280198,145773569
4545,B+ ,76391,739545,344694346
4547,B+ ,8369,1008919,433793654
4548,B+ ,18103,483242,276117357
4549,B+ ,1112,710256,703631356
4550,B+ ,721,828714,413638517
4551,B+ ,270,4465283,1527932609
4552,B+ ,517,2759333,655748514
4553,B+ ,1047,63804,24684181
4554,B+ ,534,296814,32876546
4555,B+ ,739,2106836,1165566900
4556,B+ ,1034,78161,23444423
4557,B+ ,413,6556994,929109981
4558,B+ ,966,3954908,2534504345
4559,B+ ,10696,1363734,1022091568
4560,B+ ,117,1042730,148355598
4561,B+ ,4666,634934,432577978
4562,B+ ,1504,2235470,323127866
4563,B+ ,3003,1027241,134894318
4564,B+ ,421,763262,424773536
4565,B+ ,1119,621715,262210157
4566,B+ ,128,143879,100200965
4567,B+ ,780,618686,341862125
4568,B+ ,47,970732,72642145
4569,B+ ,312,511032,219675437
4571,B+ ,171,1293280,371775673
4572,B+ ,154,666561,575819569
4574,B+ ,299,366615,151455122
4575,B+ ,545,451837,110677323
4576,B+ ,1605,1348016,530763825
4577,B+ ,259,500760,176583022
4578,B+ ,771,1227078,367744255
4579,B+ ,2479,6768781,931270982
4580,B+ ,223,723607,61490471
4583,B+ ,207072,30224,28670469
4584,B+ ,2127,3858133,1908008036
4585,B+ ,12,2436454,57478357
4586,B+ ,3614,713273,403060976
4587,B+ ,377,892073,86688820
4588,B+ ,488,548866,415510032
4589,B+ ,617,813013,74441612
4590,B+ ,2250,1949612,353058081
4593,B+ ,287,732044,214187037
4594,B+ ,32174,1230879,773994459
4595,B+ ,1037,1120270,270500150
4596,B+ ,320,1834884,694169961
4597,B+ ,2183,4547094,1818655801
4598,B+ ,286,667812,197753147
4599,B+ ,10,159914,45544392
4600,B+ ,73,6069,39102672
4602,B+ ,56,161823,51072169
4603,B+ ,365,2123818,352889142
4604,B+ ,1028,1827933,593599445
4606,B+ ,457,10650095,1354721389
4607,B+ ,1215,5479602,1610278244
4608,B+ ,208,48464,11101967
4610,B+ ,137,1319138,799286212
4611,B+ ,78,329597,80575665
4612,B+ ,20,477754,109553210
4613,B+ ,111,2520920,1349607477
4614,B+ ,46183,1370062,454980836
4616,B+ ,189,3285685,928632124
4617,B+ ,84,1400491,398802909
4618,B+ ,130,681079,164014692
4619,B+ ,165,2789883,831320945
4620,B+ ,509,1771203,476360531
4621,B+ ,177,59099,23784835
4622,B+ ,1055,881795,367203103
4624,B+ ,2342,364624,147987483
4625,B+ ,590,856671,534680184
4626,B+ ,80,1074,27827916
4627,B+ ,133,1099496,228057115
4628,B+ ,300,983449,300740510
4629,B+ ,126,233043,77614399
4631,B+ ,535,2718159,888771395
4632,B+ ,823,2071030,928418444
4633,B+ ,1696,304604,77394114
4634,B+ ,3423,671952,230351462
4635,B+ ,1444,1608796,708574434
4636,B+ ,122,96234,92704401
4637,B+ ,161,3294592,254818379
4638,B+ ,207,711235,27128142
4639,B+ ,408,1698943,272265629
4640,B+ ,3012,766424,354989619
4641,B+ ,1470,655663,231279737
4642,B+ ,4574,258561,151080571
4643,B+ ,931,768707,463071646
4644,B+ ,315,854382,631087479
4646,B+ ,60,1317249,486047466
4647,B+ ,854,841762,1031010270
4648,B+ ,2924,784389,773507035
4649,B+ ,148,4555359,287112168
4650,B+ ,169,109123,36567040
4651,B+ ,764,969489,367754540
4652,B+ ,304,3393635,301632051
4654,B+ ,77,1066996,228667209
4655,B+ ,68,418941,86242544
4656,B+ ,2763,989730,641245241
4658,B+ ,303,373930,88715039
4659,B+ ,565,2093276,540676088
4660,B+ ,296,526890,416005746
4661,B+ ,450,992253,247284306
4662,B+ ,225,297708,51685733
4664,B+ ,952,2925802,788535518
4665,B+ ,4737,2899616,1543446280
4666,B+ ,4537,407565,400086125
4667,B+ ,111,7289257,472676060
4669,B+ ,2116,688075,183189109
4670,B+ ,5,376009,39867906
4671,B+ ,1511,2559741,537596828
4672,B+ ,382,8858,10059813
4673,B+ ,130256,1001273,735030481
4674,B+ ,385,6981602,817180229
4675,B+ ,155,536916,157095169
4676,B+ ,207,260644,222613832
4677,B+ ,158,367145,110586550
4678,B+ ,527,191631,80324158
4679,B+ ,7039,1059526,1126422196
4680,B+ ,46,33029,161871841
4681,B+ ,240,1715058,640259249
4682,B+ ,640,85346,36590615
4683,B+ ,130,2431139,1740459500
4684,B+ ,1113,521502,344344573
4685,B+ ,110,1292032,274800465
4686,B+ ,340,690553,418088353
4688,B+ ,173,703705,135631677
4689,B+ ,432,741071,572644241
4691,B+ ,139,420941,253034526
4692,B+ ,758,672138,310150801
4693,B+ ,253,342244,80661081
4694,B+ ,557,169628,230184105
4696,B+ ,198,2944984,415212219
4697,B+ ,18,71072,6033586
4698,B+ ,184,198254,38209654
4699,B+ ,2808,163801,68846374
4700,B+ ,149,10956784,1944888412
4701,B+ ,12,1725609,977903086
4702,B+ ,1093,1502901,356090373
4703,B+ ,450,2008118,258882357
4705,B+ ,426,320015,138184507
4706,B+ ,13,229733,54228571
4707,B+ ,171,1826487,325951972
4708,B+ ,451,771870,359113559
4709,B+ ,214,297537,34675485
4710,B+ ,2351,44463,10077276
4711,B+ ,160,691833,321465874
4712,B+ ,84,416481,190955997
4713,B+ ,24260,12462363,4366599198
4714,B+ ,25,146046,34855675
4716,B+ ,598,877286,167696925
4717,B+ ,238,400683,126049665
4718,B+ ,544,8568122,1467335235
4719,B+ ,119,128815,168088147
4720,B+ ,531,1309462,1056967526
4721,B+ ,1766,1578535,1226434290
4722,B+ ,156,327130,125735994
4723,B+ ,92,189393,53693273
4724,B+ ,2158,393496,84699994
4725,B+ ,1475,985144,353663634
4726,B+ ,32503,767552,754167799
4727,B+ ,3037,589995,163181540
4728,B+ ,263,2445589,510079162
4729,B+ ,64019,812492,345120681
4731,B+ ,4033,1779457,536941556
4732,B+ ,3049,888404,312748978
4733,B+ ,756,344630,123167107
4734,B+ ,21,282465,31720611
4735,B+ ,70,1420511,1176078631
4736,B+ ,842,638306,599514075
4737,B+ ,110,417849,39911260
4738,B+ ,4999,1093618,1171780378
4739,B+ ,394,903307,188770092
4740,B+ ,14,2425693,799380228
4741,B+ ,98,1407933,181567805
4742,B+ ,19952,716126,830297926
4743,B+ ,88,3730907,2266057168
4744,B+ ,71136,514462,725647506
4745,B+ ,228,693148,191189020
4746,B+ ,132874,305667,270945052
4747,B+ ,305,1280826,307828402
4749,B+ ,26,655467,567064031
4750,B+ ,253,349689,129195310
4751,B+ ,170,952759,225809039
4752,B+ ,6,967875,359342197
4753,B+ ,1233,530147,449872770
4754,B+ ,1372,676770,141597007
4755,B+ ,16045,421034,808283956
4756,B+ ,129,474716,536504703
4757,B+ ,31100,902015,747309845
4758,B+ ,122,336113,96226641
4759,B+ ,1455,1444549,524903789
4760,B+ ,9,380534,63609155
4761,B+ ,125,790253,601828436
4762,B+ ,911,2365301,650705454
4763,B+ ,481,9522573,1945813869
4764,B+ ,722,1092545,1041435793
4765,B+ ,468,586033,293408690
4766,B+ ,37,90934,2038173
4767,B+ ,9530,743082,661876773
4768,B+ ,34,4896720,481216349
4769,B+ ,4346,891366,914659533
4770,B+ ,168,78166,129517558
4772,B+ ,67,2573251,31925394
4773,B+ ,523,1014454,531456854
4774,B+ ,124,626636,86445880
4775,B+ ,1915,452491,241749237
4776,B+ ,258,439089,234320528
4777,B+ ,82,2228894,288823066
4778,B+ ,476,669340,153571707
4779,B+ ,5,975349,164046398
4780,B+ ,789,278919,258643106
4781,B+ ,652,1460897,212126635
4782,B+ ,5,65997,10371424
4783,B+ ,106,1867345,284641708
4784,B+ ,4015,574542,401250044
4785,B+ ,54,1612123,180505108
4787,B+ ,278,1208974,291798057
4788,B+ ,4563,416813,482051586
4789,B+ ,2361,1386496,533584799
4790,B+ ,1595,5819744,1652673147
4791,B+ ,3407,904284,780078833
4792,B+ ,60,3130,39907898
4793,B+ ,345,501095,399090908
4794,B+ ,210,408483,150296066
4795,B+ ,794,462406,430800819
4796,B+ ,656,898502,496374196
4797,B+ ,558,1349572,516919282
4798,B+ ,102,821690,388636462
4799,B+ ,278,6441875,2052936604
4800,B+ ,19,167146,36273204
4801,B+ ,1513,977589,488679303
4803,B+ ,194,657427,138235916
4804,B+ ,356,388441,208670884
4805,B+ ,8864,3119930,850355184
4806,B+ ,782,1466,65498471
4807,B+ ,241,2373004,881503633
4808,B+ ,35,19416,68418856
4809,B+ ,315,375946,165847713
4810,B+ ,82,879468,91664348
4811,B+ ,23,284025,67314123
4812,B+ ,607,3793259,723692651
4813,B+ ,87,1861616,61099757
4814,B+ ,869,188337,114610050
4815,B+ ,2960,3865229,2313734440
4816,B+ ,184,915607,78033644
4817,B+ ,520,2384236,272881167
4818,B+ ,126,254953,140582816
4819,B+ ,930,497212,217370730
4820,B+ ,174,456106,261740897
4821,B+ ,316,7420218,952179970
4823,B+ ,3276,1634063,841001819
4824,B+ ,1570,517962,623983009
4825,B+ ,168,4467143,645559095
4826,B+ ,1384,703716,410680222
4827,B+ ,18,1208668,235957306
4828,B+ ,144,2873330,963678387
4829,B+ ,140,332740,70823787
4830,B+ ,194,318838,150847944
4831,B+ ,1449,1265381,704083663
4832,B+ ,173,42869,284399036
4833,B+ ,328,2221793,342778333
4834,B+ ,2504,107229,43505019
4835,B+ ,349,462882,121687374
4837,B+ ,247,8140377,1596625438
4838,B+ ,4333,2462268,692860759
4839,B+ ,37,1780,11542380
4840,B+ ,26,205697,50350200
4841,B+ ,81,2074598,1794207739
4842,B+ ,9,91842,9747688
4843,B+ ,166,166852,47520251
4845,B+ ,489,601996,230598391
4846,B+ ,3,1477124,496855768
4847,B+ ,220,436221,96930418
4848,B+ ,43,1807800,326606982
4849,B+ ,171,189703,66871275
4850,B+ ,310,1168566,1128485040
4851,B+ ,24,107409,50383505
4852,B+ ,209,263845,128379117
4853,B+ ,899,4250220,891451164
4854,B+ ,1137,779554,202960933
4855,B+ ,777,1643420,639612714
4856,B+ ,39,923010,709416063
4857,B+ ,284,1444973,376341574
4858,B+ ,433,1748983,263108427
4859,B+ ,1498,3773340,2543022080
4860,B+ ,78,1632138,812572935
4861,B+ ,744,4559,14498333
4862,B+ ,17418,954646,607617274
4863,B+ ,23,45163,13121436
4864,B+ ,369,1873227,852094911
4865,B+ ,378,581503,242888565
4866,B+ ,5378,312534,261115783
4867,B+ ,306,7584971,1010531417
4868,B+ ,33,142060,42801526
4869,B+ ,273,364053,143656933
4870,B+ ,654,813260,188641985
4871,B+ ,2330,459899,130636281
4872,B+ ,219,99646,223121594
4873,B+ ,1248,152010,249872393
4874,B+ ,114,1315844,239025525
4875,B+ ,66,4889,7820686
4876,B+ ,671,322803,191756413
4877,B+ ,168,651710,384528967
4878,B+ ,829,3262259,1734170639
4879,B+ ,7,49127,51562445
4880,B+ ,177,1856132,189440394
4881,B+ ,55612,300691,224713552
4882,B+ ,3521,1303563,500225972
4883,B+ ,13,657979,368417477
4884,B+ ,162,2085984,303572709
4885,B+ ,199,1597666,103608177
4887,B+ ,575,736425,192457875
4888,B+ ,552,107329,75529051
4889,B+ ,1991,609894,257379642
4890,B+ ,5702,436971,141741900
4891,B+ ,2701,1579096,454676633
4894,B+ ,146,413909,50400194
4896,B+ ,304,542421,87498704
4897,B+ ,1059,285697,214090692
4899,B+ ,269,612606,126907631
4900,B+ ,1902,752644,486109194
4901,B+ ,700,829103,253123384
4902,B+ ,1312,1741173,590610337
4903,B+ ,2677,1840872,1341835076
4904,B+ ,22,176754,40437843
4905,B+ ,201,1673693,268348917
4906,B+ ,5401,2693627,283889168
4907,B+ ,619,700337,1016978735
4908,B+ ,49,2757622,1033092421
4909,B+ ,8,1105739,243588357
4910,B+ ,5227,1086929,547149067
4911,B+ ,893,93653,51446756
4913,B+ ,320,1003080,411677612
4914,B+ ,1367,445659,173932122
4915,B+ ,320,1031787,137464342
4916,B+ ,2,10523367,593861
4917,B+ ,378,4259716,749365673
4918,B+ ,85,2361455,430743341
4919,B+ ,576,1805482,1075066645
4920,B+ ,35,1314523,965469696
4921,B+ ,1795,515143,167407345
4922,B+ ,1003,5984007,772482299
4923,B+ ,1102,669884,627700268
4924,B+ ,68,685213,381313822
4925,B+ ,313,5088564,966569893
4926,B+ ,158,513436,180400520
4927,B+ ,226,181747,100860450
4928,B+ ,1235,517643,841162492
4929,B+ ,322,541904,160196800
4930,B+ ,21001,2336881,2378869886
4931,B+ ,2738,191054,228670813
4932,B+ ,317,80664,21626651
4933,B+ ,26,176494,45144745
4934,B+ ,20,149451,55391842
4935,B+ ,73616,685132,334150601
4937,B+ ,267,2427534,604260150
4938,B+ ,171,16298,13388670
4939,B+ ,878,4358675,577671512
4940,B+ ,218,693344,145471180
4942,B+ ,194,2332239,160200815
4943,B+ ,16,644094,404926957
4944,B+ ,40768,844629,947954536
4945,B+ ,72,114732,27100765
4946,B+ ,2,256772,40160161
4947,B+ ,3514,2828251,568136797
4949,B+ ,617,1335725,315781396
4950,B+ ,7115,4226221,1581769422
4951,B+ ,232,46561,14631166
4952,B+ ,625,732170,567599464
4953,B+ ,9178,217593,279505979
4954,B+ ,102,326911,226906824
4955,B+ ,234,219627,174420747
4957,B+ ,77,1084554,400561026
4958,B+ ,1642,2401920,195608232
4959,B+ ,232,3700908,424256710
4960,B+ ,4027,911253,277468967
4962,B+ ,4,1048582,124275622
4963,B+ ,57609,913153,288798203
4964,B+ ,1134,1454553,365489767
4965,B+ ,986,425918,93521273
4966,B+ ,1871,752601,371806433
4967,B+ ,293,383644,122606879
4968,B+ ,499,365374,155343517
4969,B+ ,110,58780,11942164
4970,B+ ,13547,885667,596835119
4971,B+ ,1206,2414713,483072980
4972,B+ ,2071,673787,509406756
4973,B+ ,202,829870,310449113
4974,B+ ,153,1436546,498989227
4975,B+ ,1,150091,21933876
4976,B+ ,297,229079,343820279
4977,B+ ,2184,638404,596218763
4978,B+ ,49,106628,20229141
4979,B+ ,707,1558006,441243129
4980,B+ ,878,6532616,2090085291
4981,B+ ,5,158905,119924990
4982,B+ ,9876,647435,827849271
4983,B+ ,242,219238,116728609
4984,B+ ,2116,2875705,673550521
4985,B+ ,191,820381,485771289
4986,B+ ,7299,1123300,346376750
4987,B+ ,1358,1536819,424688400
4988,B+ ,80,1349511,46911690
4989,B+ ,219,660742,437197125
4991,B+ ,11,663114,141933264
4992,B+ ,25,131766,74304638
4993,B+ ,1055,1586835,371299166
4994,B+ ,1735,1099659,346175699
4995,B+ ,706,2072942,441202795
4996,B+ ,797,1055091,377331722
4997,B+ ,110,3265735,311758426
4998,B+ ,3475,32990,14563764
4999,B+ ,254,21172,73312511
